Τρώων δ’οἰώθη καὶ Ἀχαιῶν φύλοπις αἰνή·	-- --- u u-- -uu --	dactylic hexameter	masculine penthemimeral
πολλὰ δ’ἄρ’ ἔνθα καὶ ἔνθ’ ἴθυσε μάχη πεδίοιο	-u u -u u - --u u- uu--	dactylic hexameter	masculine penthemimeral
ἀλλήλων ἰθυνομένων χαλκήρεα δοῦρα	--- --uu- --uu --	dactylic hexameter	hepthemimeral, trithemimeral
μεσσηγὺς Σιμόεντος ἰδὲ Ξάνθοιο ῥοάων.	--- uu-u u- --u u--	dactylic hexameter	feminine penthemimeral, hepthemimeral, trithemimeral
Αἴας δὲ πρῶτος Τελαμώνιος ἕρκος Ἀχαιῶν	-- - -- uu-uu -u u--	dactylic hexameter	masculine penthemimeral, trithemimeral
Τρώων ῥῆξε φάλαγγα, φόως δ’ἑτάροισιν ἔθηκεν,	-- -u u-u u- uu-u u--	dactylic hexameter	feminine penthemimeral, hepthemimeral
ἄνδρα βαλὼν ὃς ἄριστος ἐνὶ Θρῄκεσσι τέτυκτο	-u u- u u-u u- --u u--	dactylic hexameter	feminine penthemimeral, hepthemimeral, trithemimeral
υἱὸν Ἐϋσσώρου Ἀκάμαντ’ ἠΰν τε μέγαν τε.	-u u--- uu- -- u u- -	dactylic hexameter	masculine penthemimeral, hepthemimeral
τόν ῥ’ἔβαλε πρῶτος κόρυθος φάλον ἱπποδασείης,	- uu- -- uu- uu -uu--	dactylic hexameter	masculine penthemimeral, hepthemimeral, trithemimeral
ἐν δὲ μετώπῳ πῆξε, πέρησε δ’ἄρ’ ὀστέον εἴσω	- u u-- -u u-u u -uu --	dactylic hexameter	feminine penthemimeral
αἰχμὴ χαλκείη· τὸν δὲ σκότος ὄσσε κάλυψεν.	-- --- - - uu -u u--	dactylic hexameter	masculine penthemimeral, hepthemimeral
Ἄξυλον δ’ἄρ’ ἔπεφνε βοὴν ἀγαθὸς Διομήδης	--- u u-u u- uu- uu--	dactylic hexameter	feminine penthemimeral, hepthemimeral, trithemimeral
Τευθρανίδην, ὃς ἔναιεν ἐϋκτιμένῃ ἐν Ἀρίσβῃ	-uu- u u-u u-uu- u u--	dactylic hexameter	feminine penthemimeral, trithemimeral
ἀφνειὸς βιότοιο, φίλος δ’ἦν ἀνθρώποισι.	--- uu-u u- - ----	dactylic hexameter	feminine penthemimeral, hepthemimeral, trithemimeral
πάντας γὰρ φιλέεσκεν ὁδῷ ἔπι οἰκία ναίων.	-- - uu-u u- uu -uu --	dactylic hexameter	feminine penthemimeral, hepthemimeral, trithemimeral
ἀλλά οἱ οὔ τις τῶν γε τότ’ ἤρκεσε λυγρὸν ὄλεθρον	-u u - - - u u -uu -u u--	dactylic hexameter	masculine penthemimeral, trithemimeral
πρόσθεν ὑπαντιάσας, ἀλλ’ ἄμφω θυμὸν ἀπηύρα	-u u-uu- - -- -u u--	dactylic hexameter	masculine penthemimeral
αὐτὸν καὶ θεράποντα Καλήσιον, ὅς ῥα τόθ’ ἵππων	-- - uu-u u-uu - u u --	dactylic hexameter	feminine penthemimeral, trithemimeral
ἔσκεν ὑφηνίοχος· τὼ δ’ἄμφω γαῖαν ἐδύτην.	-u u-uu- - -- -u u--	dactylic hexameter	masculine penthemimeral
Δρῆσον δ’Εὐρύαλος καὶ Ὀφέλτιον ἐξενάριξε·	-- -uu- u u-uu -uu--	dactylic hexameter	masculine penthemimeral
βῆ δὲ μετ’ Αἴσηπον καὶ Πήδασον, οὕς ποτε νύμφη	- u u --- - -uu - uu --	dactylic hexameter	masculine penthemimeral
νηῒς Ἀβαρβαρέη τέκ’ ἀμύμονι Βουκολίωνι.	-u u-uu- u u-uu -uu--	dactylic hexameter	masculine penthemimeral
