Ἄλλοι μέν ῥα θεοί τε καὶ ἀνέρες ἱπποκορυσταὶ	-- - u u- u u -uu -uu--	dactylic hexameter	masculine penthemimeral, trithemimeral
εὗδον παννύχιοι, Δία δ’οὐκ ἔχε νήδυμος ὕπνος,	-- -uu- uu - uu -uu --	dactylic hexameter	masculine penthemimeral, hepthemimeral
ἀλλ’ ὅ γε μερμήριζε κατὰ φρένα ὡς Ἀχιλῆα	- u u ---u u- uu - uu--	dactylic hexameter	feminine penthemimeral, hepthemimeral
τιμήσῃ, ὀλέσῃ δὲ πολέας ἐπὶ νηυσὶν Ἀχαιῶν.	--- uu- u u- uu -u u--	dactylic hexameter	masculine penthemimeral, hepthemimeral, trithemimeral
Ἥδε δέ οἱ κατὰ θυμὸν ἀρίστη φαίνετο βουλή,	-u u - uu -u u-- -uu --	dactylic hexameter	feminine penthemimeral, trithemimeral
πέμψαι ἐπ’ Ἀτρεΐδῃ Ἀγαμέμνονι οὖλον ὄνειρον·	-u u -uu- uu-uu -u u--	dactylic hexameter	masculine penthemimeral
καί μιν φωνήσας ἔπεα πτερόεντα προσηύδα·	- - --- uu- uu-u u--	dactylic hexameter	masculine penthemimeral, hepthemimeral
βάσκ’ ἴθι οὖλε ὄνειρε θοὰς ἐπὶ νῆας Ἀχαιῶν·	- uu -u u-u u- uu -u u--	dactylic hexameter	feminine penthemimeral, hepthemimeral
ἐλθὼν ἐς κλισίην Ἀγαμέμνονος Ἀτρεΐδαο	-- - uu- uu-uu -uu--	dactylic hexameter	masculine penthemimeral, trithemimeral
πάντα μάλ’ ἀτρεκέως ἀγορευέμεν ὡς ἐπιτέλλω·	-u u -uu- uu-uu - uu--	dactylic hexameter	masculine penthemimeral
θωρῆξαί ἑ κέλευε κάρη κομόωντας Ἀχαιοὺς	--- u u-u u- uu-u u--	dactylic hexameter	feminine penthemimeral, hepthemimeral, trithemimeral
πανσυδίῃ· νῦν γάρ κεν ἕλοι πόλιν εὐρυάγυιαν	-uu- - - u u- uu -uu--	dactylic hexameter	masculine penthemimeral, hepthemimeral, trithemimeral
