ἄλλοι μὲν παρὰ νηυσὶν ἀριστῆες Παναχαιῶν	-- - uu -u u--- uu--	dactylic hexameter	feminine penthemimeral, trithemimeral
εὗδον παννύχιοι μαλακῷ δεδμημένοι ὕπνῳ·	-- -uu- uu- --uu --	dactylic hexameter	masculine penthemimeral, hepthemimeral
ἀλλ’ οὐκ Ἀτρεΐδην Ἀγαμέμνονα ποιμένα λαῶν	- - -uu- uu-uu -uu --	dactylic hexameter	masculine penthemimeral
ὕπνος ἔχε γλυκερὸς πολλὰ φρεσὶν ὁρμαίνοντα.	-u u- uu- -- uu ----	dactylic hexameter	masculine penthemimeral, hepthemimeral, trithemimeral
ὡς δ’ὅτ’ ἂν ἀστράπτῃ πόσις Ἥρης ἠϋκόμοιο	- u u --- uu -- -uu--	dactylic hexameter	masculine penthemimeral
τεύχων ἢ πολὺν ὄμβρον ἀθέσφατον ἠὲ χάλαζαν	-- - uu -u u-uu -u u--	dactylic hexameter	feminine penthemimeral, trithemimeral
ἢ νιφετόν, ὅτε πέρ τε χιὼν ἐπάλυνεν ἀρούρας,	- uu- uu - u u- uu-u u--	dactylic hexameter	masculine penthemimeral, hepthemimeral, trithemimeral
ἠέ ποθι πτολέμοιο μέγα στόμα πευκεδανοῖο,	-u u- uu-u u- uu -uu--	dactylic hexameter	feminine penthemimeral, hepthemimeral, trithemimeral
ὣς πυκίν’ ἐν στήθεσσιν ἀνεστενάχιζ’ Ἀγαμέμνων	- uu - --u u-uu- uu--	dactylic hexameter	feminine penthemimeral, trithemimeral
νειόθεν ἐκ κραδίης, τρομέοντο δέ οἱ φρένες ἐντός.	-uu - uu- uu-u u - uu --	dactylic hexameter	masculine penthemimeral, trithemimeral
ἤτοι ὅτ’ ἐς πεδίον τὸ Τρωϊκὸν ἀθρήσειε,	-u u - uu- - -uu ----	dactylic hexameter	masculine penthemimeral, trithemimeral
θαύμαζεν πυρὰ πολλὰ τὰ καίετο Ἰλιόθι πρὸ	--- uu -u u -uu -uu- -	dactylic hexameter	feminine penthemimeral, trithemimeral
αὐλῶν συρίγγων τ’ἐνοπὴν ὅμαδόν τ’ἀνθρώπων.	-- --- uu- uu- ---	dactylic hexameter	masculine penthemimeral, hepthemimeral
αὐτὰρ ὅτ’ ἐς νῆάς τε ἴδοι καὶ λαὸν Ἀχαιῶν,	-u u - -- u u- - -u u--	dactylic hexameter	masculine penthemimeral, hepthemimeral, trithemimeral
πολλὰς ἐκ κεφαλῆς προθελύμνους ἕλκετο χαίτας	-- - uu- uu-- -uu --	dactylic hexameter	masculine penthemimeral, trithemimeral
ὑψόθ’ ἐόντι Διί, μέγα δ’ἔστενε κυδάλιμον κῆρ.	-u u-u u- uu -uu -uu- -	dactylic hexameter	masculine penthemimeral
ἥδε δέ οἱ κατὰ θυμὸν ἀρίστη φαίνετο βουλὴ	-u u - uu -u u-- -uu --	dactylic hexameter	feminine penthemimeral, trithemimeral
Νέστορ’ ἔπι πρῶτον Νηλήϊον ἐλθέμεν ἀνδρῶν,	-u u- -- --uu -uu --	dactylic hexameter	masculine penthemimeral, trithemimeral
εἴ τινά οἱ σὺν μῆτιν ἀμύμονα τεκτήναιτο,	- uu - - -u u-uu ----	dactylic hexameter	feminine penthemimeral, trithemimeral
ἥ τις ἀλεξίκακος πᾶσιν Δαναοῖσι γένοιτο.	- u u-uu- -- uu-u u--	dactylic hexameter	masculine penthemimeral, hepthemimeral
ὀρθωθεὶς δ’ἔνδυνε περὶ στήθεσσι χιτῶνα,	--- --u u- --u u--	dactylic hexameter	feminine penthemimeral, hepthemimeral, trithemimeral
ποσσὶ δ’ὑπὸ λιπαροῖσιν ἐδήσατο καλὰ πέδιλα,	-u u- uu-u u-uu -u u--	dactylic hexameter	feminine penthemimeral, trithemimeral
ἀμφὶ δ’ἔπειτα δαφοινὸν ἑέσσατο δέρμα λέοντος	-u u-u u-u u-uu -u u--	dactylic hexameter	feminine penthemimeral
αἴθωνος μεγάλοιο ποδηνεκές, εἵλετο δ’ἔγχος.	--- uu-u u-uu -uu --	dactylic hexameter	feminine penthemimeral, trithemimeral
ὣς δ’αὔτως Μενέλαον ἔχε τρόμος· οὐδὲ γὰρ αὐτῷ	- -- uu-u u- uu -u u --	dactylic hexameter	feminine penthemimeral, hepthemimeral, trithemimeral
ὕπνος ἐπὶ βλεφάροισιν ἐφίζανε· μή τι πάθοιεν	-u u- uu-u u-uu - u u--	dactylic hexameter	feminine penthemimeral, trithemimeral
Ἀργεῖοι, τοὶ δὴ ἕθεν εἵνεκα πουλὺν ἐφ’ ὑγρὴν	--- - - uu -uu -u u --	dactylic hexameter	masculine penthemimeral, trithemimeral
ἤλυθον ἐς Τροίην πόλεμον θρασὺν ὁρμαίνοντες.	-uu - -- uu- uu ----	dactylic hexameter	masculine penthemimeral, hepthemimeral, trithemimeral
παρδαλέῃ μὲν πρῶτα μετάφρενον εὐρὺ κάλυψε	-uu- - -u u-uu -u u--	dactylic hexameter	feminine penthemimeral, trithemimeral
ποικίλῃ, αὐτὰρ ἐπὶ στεφάνην κεφαλῆφιν ἀείρας	-uu -u u- uu- uu-u u--	dactylic hexameter	masculine penthemimeral, hepthemimeral
θήκατο χαλκείην, δόρυ δ’εἵλετο χειρὶ παχείῃ.	-uu --- uu -uu -u u--	dactylic hexameter	masculine penthemimeral
βῆ δ’ἴμεν ἀνστήσων ὃν ἀδελφεόν, ὃς μέγα πάντων	- uu --- u u-uu - uu --	dactylic hexameter	masculine penthemimeral
Ἀργείων ἤνασσε, θεὸς δ’ὣς τίετο δήμῳ.	--- --u u- - -uu --	dactylic hexameter	feminine penthemimeral, hepthemimeral, trithemimeral
τὸν δ’εὗρ’ ἀμφ’ ὤμοισι τιθήμενον ἔντεα καλὰ	- - - --u u-uu -uu --	dactylic hexameter	feminine penthemimeral, trithemimeral
νηῒ πάρα πρύμνῃ· τῷ δ’ἀσπάσιος γένετ’ ἐλθών.	-u u- -- - -uu- uu --	dactylic hexameter	masculine penthemimeral, trithemimeral
τὸν πρότερος προσέειπε βοὴν ἀγαθὸς Μενέλαος·	- uu- uu-u u- uu- uu--	dactylic hexameter	feminine penthemimeral, hepthemimeral, trithemimeral
τίφθ’ οὕτως ἠθεῖε κορύσσεαι; ἦ τιν’ ἑταίρων	- -- --u u-uu - u u--	dactylic hexameter	feminine penthemimeral, trithemimeral
ὀτρυνέεις Τρώεσσιν ἐπίσκοπον; ἀλλὰ μάλ’ αἰνῶς	-uu- --u u-uu -u u --	dactylic hexameter	feminine penthemimeral, trithemimeral
δείδω μὴ οὔ τίς τοι ὑπόσχηται τόδε ἔργον	-- - - - u u--- uu --	dactylic hexameter	masculine penthemimeral, trithemimeral
ἄνδρας δυσμενέας σκοπιαζέμεν οἶος ἐπελθὼν	-- -uu- uu-uu -u u--	dactylic hexameter	masculine penthemimeral
νύκτα δι’ ἀμβροσίην· μάλα τις θρασυκάρδιος ἔσται.	-u u -uu- uu - uu-uu --	dactylic hexameter	masculine penthemimeral, hepthemimeral
τὸν δ’ἀπαμειβόμενος προσέφη κρείων Ἀγαμέμνων·	- uu-uu- uu- -- uu--	dactylic hexameter	masculine penthemimeral, hepthemimeral
χρεὼ βουλῆς ἐμὲ καὶ σὲ διοτρεφὲς ὦ Μενέλαε	- -- uu - u u-uu - uu--	dactylic hexameter	masculine penthemimeral, trithemimeral
κερδαλέης, ἥ τίς κεν ἐρύσσεται ἠδὲ σαώσει	-uu- - - u u-uu -u u--	dactylic hexameter	masculine penthemimeral, trithemimeral
Ἀργείους καὶ νῆας, ἐπεὶ Διὸς ἐτράπετο φρήν.	--- - -u u- uu -uu- -	dactylic hexameter	feminine penthemimeral, hepthemimeral, trithemimeral
Ἑκτορέοις ἄρα μᾶλλον ἐπὶ φρένα θῆχ’ ἱεροῖσιν·	-uu- uu -u u- uu - uu--	dactylic hexameter	feminine penthemimeral, hepthemimeral, trithemimeral
οὐ γάρ πω ἰδόμην, οὐδ’ ἔκλυον αὐδήσαντος	- - - uu- - -uu ----	dactylic hexameter	masculine penthemimeral, trithemimeral
