Θύσαισιν ἁρμοῖ μηλάτων ἀπάργματα	u-u -- -u- u-u-	iambic trimeter (tragic)	
φλέγουσαν ἐν κρόκαισι καὶ Βύνῃ θεᾷ,	u-u - u-u - u- u-	iambic trimeter (tragic)	
θρέξεις ὑπὲρ Σκάνδειαν Αἰγίλου τ᾽ἄκραν,	-- u- --u -u- u-	iambic trimeter (tragic)	
αἴθων ἐπακτὴρ καγχαλῶν ἀγρεύματι.	-- u-- -u- u-u-	iambic trimeter (tragic)	
νήσῳ δ᾽ἐνὶ δράκοντος ἐκχέας πόθον	-- u- u-u -u- u-	iambic trimeter (tragic)	
Ἀκτῆς, διμόρφου γηγενοῦς σκηπτουχίας,	-- u-- -u- --u-	iambic trimeter (tragic)	
τὴν δευτέραν ἕωλον οὐκ ὄψει Κύπριν,	- -u- u-u - -- u-	iambic trimeter (tragic)	
ψυχρὸν παραγκάλισμα κἀξ ὀνειράτων	u- u-u-u - u-u-	iambic trimeter (tragic)	
κεναῖς αφάσσων ὠλέναισι δέμνια.	u- u-- -u-u -u-	iambic trimeter (tragic)	
ὁ γάρ σε συλλέκτροιο Φλεγραίας πόσις	u - u ---u --- u-	iambic trimeter (tragic)	
στυγνὸς Τορώνης, ᾧ γέλως ἀπέχθεται	-- u-- - u- u-u-	iambic trimeter (tragic)	
καὶ δάκρυ, νῆις δ᾽ἐστὶ καὶ τητώμενος	- -u -- -u - --u-	iambic trimeter (tragic)	
ἀμφοῖν, ὁ Θρῄκης ἔκ ποτ᾽ εἰς ἐπακτίαν	-- u -- - u - u-u-	iambic trimeter (tragic)	
Τρίτωνος ἐκβολαῖσιν ἠλοκισμένην	u-u -u-u -u-u-	iambic trimeter (tragic)	
χέρσον περάσας, οὐχὶ ναυβάτῃ στόλῳ,	-- u-u -u -u- u-	iambic trimeter (tragic)	
ἀλλ᾽ ἀστίβητον οἶμον, οἷά τις σιφνεύς,	- -u-u -u -u - u-	iambic trimeter (tragic)	
κευθμῶνος ἐν σήραγγι τετρήνας μυχούς,	--u - --u --- u-	iambic trimeter (tragic)	
νέρθεν θαλάσσης ἀτραποὺς διήνυσε,	-- u-- -u- u-u-	iambic trimeter (tragic)	
τέκνων ἀλύξας τὰς ξενοκτόνους πάλας	-- u-- - u-u- u-	iambic trimeter (tragic)	
καὶ πατρὶ πέμψας τὰς ἐπηκόους λιτὰς	- -u -- - u-u- u-	iambic trimeter (tragic)	
στῆσαι παλίμπουν εἰς πάτραν, ὅθεν πλάνης	-- u-- - u- u- u-	iambic trimeter (tragic)	
Παλληνίαν ἐπῆλθε γηγενῶν τροφόν—	--u- u-u -u- u-	iambic trimeter (tragic)	
κεῖνός σε, Γουνεὺς ὥσπερ, ἐργάτης δίκης	-- u -- -u -u- u-	iambic trimeter (tragic)	
τῆς θ᾽Ἡλίου θυγατρὸς Ἰχναίας βραβεύς,	- -u- u-u --- u-	iambic trimeter (tragic)	
ἐπεσβολήσας λυγρὰ νοσφιεῖ γάμων,	u-u-- -u -u- u-	iambic trimeter (tragic)	
λίπτοντα κάσσης ἐκβαλὼν πελειάδος·	--u -- -u- u-u-	iambic trimeter (tragic)	
ὅς τοὺς Λύκου τε καὶ Χιμαιρέως τάφους	- - u- u - u-u- u-	iambic trimeter (tragic)	
χρησμοῖσι κυδαίνοντας οὐκ αἰδούμενος	--u ---u - --u-	iambic trimeter (tragic)	
οὐδ᾽ Ἀνθέως ἔρωτας οὐδὲ τὸν ξένοις	- -u- u-u -u - u-	iambic trimeter (tragic)	
σύνδορπον Αἰγαίωνος ἁγνίτην πάγον	--u ---u -u- u-	iambic trimeter (tragic)	
ἔτλης θεῶν ἀλοιτὸς ἐκβῆναι δίκην,	u- u- u-u --- u-	iambic trimeter (tragic)	
λάξας τράπεζαν κἀνακυπώσας Θέμιν,	-- u-- -u--- u-	iambic trimeter (tragic)	
ἄρκτου τιθήνης ἐκμεμαγμένος τρόπους.	-- u-- -u-u- u-	iambic trimeter (tragic)	
τοιγὰρ ψαλάξεις εἰς κενὸν νευρᾶς κτύπον,	-- u-- - u- -- u-	iambic trimeter (tragic)	
ἄσιτα κὰδώρητα φορμίζων μέλη·	u-u ---u --- u-	iambic trimeter (tragic)	
κλαίων δὲ πάτραν τὴν πρὶν ῇθαλωμένην	-- u -- - u -u-u-	iambic trimeter (tragic)	
ἵξῃ χεροῖν εἴδωλον ἠγκαλισμένος	-- u- --u -u-u-	iambic trimeter (tragic)	
τῆς πενταλέκτρου θυιάδος Πλευρωνίας.	- -u-- -u- --u-	iambic trimeter (tragic)	
γυιαὶ γὰρ εὐναστῆρας ἄμναμοι τριπλαῖς	-- u ---u --- u-	iambic trimeter (tragic)	
πήναις κατεκλώσαντο δηναιᾶς Ἁλός	-- u---u --- u-	iambic trimeter (tragic)	
νυμφεῖα πεντάγαμβρα δαίσασθαι γάμων.	--u -u-u --- u-	iambic trimeter (tragic)	
δοιὼ μὲν ἁρπακτῆρας αὐγάσει λύκους,	-- u ---u -u- u-	iambic trimeter (tragic)	
πτηνοὺς τριόρχας αἰετοὺς ὀφθαλμίας,	-- u-u -u- --u-	iambic trimeter (tragic)	
τὸν δ᾽ἐκ Πλυνοῦ τε κἀπὸ Καρικῶν ποτῶν	- - u- u -u -u- u-	iambic trimeter (tragic)	
βλαστόντα ῥίζης, ἡμικρῆτα βάρβαρον,	--u -- -u-u -u-	iambic trimeter (tragic)	
Ἐπειόν, οὐκ Ἀργεῖον ἀκραιφνῆ γοναῖς.	u-u - --u --- u-	iambic trimeter (tragic)	
οὗ πάππον ἐν γαμφαῖσιν Ἐνναία ποτὲ	- -u - --u --- u-	iambic trimeter (tragic)	
