Ἑρμῆς δὲ ψυχὰς Κυλλήνιος ἐξεκαλεῖτο	-- - -- --uu -uu--	dactylic hexameter	masculine penthemimeral, trithemimeral
ἀνδρῶν μνηστήρων· ἔχε δὲ ῥάβδον μετὰ χερσὶ	-- --- uu - -- uu --	dactylic hexameter	masculine penthemimeral, hepthemimeral
καλὴν χρυσείην, τῇ τ’ἀνδρῶν ὄμματα θέλγει	-- --- - -- -uu --	dactylic hexameter	masculine penthemimeral
ὦν ἐθέλει, τοὺς δ’αὖτε καὶ ὑπνώοντας ἐγείρει·	- uu- - -u u ---u u--	dactylic hexameter	feminine penthemimeral, trithemimeral
τῇ ῥ’ἄγε κινήσας, ταὶ δὲ τρίζουσαι ἕποντο.	- uu --- - - --u u--	dactylic hexameter	masculine penthemimeral, hepthemimeral
ὡς δ’ὅτε νυκτερίδες μυχῷ ἄντρου θεσπεσίοιο	- uu -uu- uu -- -uu--	dactylic hexameter	masculine penthemimeral
τρίζουσαι ποτέονται, ἐπεί κέ τις ἀποπέσῃσιν	--- uu-u u- u u -uu--	dactylic hexameter	feminine penthemimeral, hepthemimeral, trithemimeral
ὁρμαθοῦ ἐκ πέτρης, ἀνά τ’ἀλλήλῃσιν ἔχονται,	-uu - -- uu ---u u--	dactylic hexameter	masculine penthemimeral, trithemimeral
ὣς αἱ τετριγυῖαι ἅμ’ ἤϊσαν· ἦρχε δ’ἄρα σφιν	- - ---u u -uu -u u- -	dactylic hexameter	feminine penthemimeral
Ἑρμείας ἀκάκητα κατ’ εὐρώεντα κέλευθα.	--- uu-u u ---u u--	dactylic hexameter	feminine penthemimeral, trithemimeral
πὰρ δ’ἴσαν Ὠκεανοῦ τε ῥοὰς καὶ Λευκάδα πέτρην,	- uu -uu- u u- - -uu --	dactylic hexameter	masculine penthemimeral, hepthemimeral
ἠδὲ παρ’ Ἠελίοιο πύλας καὶ δῆμον ὀνείρων	-u u -uu-u u- - -u u--	dactylic hexameter	feminine penthemimeral, hepthemimeral
ἤϊσαν· αἶψα δ’ἵκοντο κατ’ ἀσφοδελὸν λειμῶνα,	-uu -u u-u u -uu- ---	dactylic hexameter	feminine penthemimeral
ἔνθα τε ναίουσι ψυχαί, εἴδωλα καμόντων.	-u u --- -- --u u--	dactylic hexameter	masculine penthemimeral, hepthemimeral
εὗρον δὲ ψυχὴν Πηληϊάδεω Ἀχιλῆος	-- - -- --uu- uu--	dactylic hexameter	masculine penthemimeral, trithemimeral
καὶ Πατροκλῆος καὶ ἀμύμονος Ἀντιλόχοιο	- ---- u u-uu -uu--	dactylic hexameter	masculine penthemimeral
Αἴαντός θ’,ὃς ἄριστος ἔην εἶδός τε δέμας τε	--- u u-u u- -- u u- -	dactylic hexameter	feminine penthemimeral, hepthemimeral, trithemimeral
τῶν ἄλλων Δαναῶν μετ’ ἀμύμονα Πηλεΐωνα.	- -- uu- u u-uu -uu--	dactylic hexameter	masculine penthemimeral, trithemimeral
ὣς οἱ μὲν περὶ κεῖνον ὁμίλεον· ἀγχίμολον δὲ	- - - uu -u u-uu -uu- -	dactylic hexameter	feminine penthemimeral, trithemimeral
ἤλυθ’ ἔπι ψυχὴ Ἀγαμέμνονος Ἀτρεΐδαο	-u u- -- uu-uu -uu--	dactylic hexameter	masculine penthemimeral, trithemimeral
ἀχνυμένη· περὶ δ’ἄλλαι ἀγηγέραθ’, ὅσσοι ἅμ’ αὐτῷ	-uu- uu -u u-uu -u u --	dactylic hexameter	feminine penthemimeral, trithemimeral
οἴκῳ ἐν Αἰγίσθοιο θάνον καὶ πότμον ἐπέσπον.	-u u ---u u- - -u u--	dactylic hexameter	feminine penthemimeral, hepthemimeral
τὸν προτέρη ψυχὴ προσεφώνεε Πηλεΐωνος·	- uu- -- uu-uu -uu--	dactylic hexameter	masculine penthemimeral, trithemimeral
Ἀτρεΐδη, περὶ μέν σε φάμεν Διῒ τερπικεραύνῳ	-uu- uu - u u- uu -uu--	dactylic hexameter	masculine penthemimeral, hepthemimeral, trithemimeral
ἀνδρῶν ἡρώων φίλον ἔμμεναι ἤματα πάντα,	-- --- uu -uu -uu --	dactylic hexameter	masculine penthemimeral
οὕνεκα πολλοῖσίν τε καὶ ἰφθίμοισιν ἄνασσες	-uu --- u u ---u u--	dactylic hexameter	masculine penthemimeral
δήμῳ ἔνι Τρώων, ὅθι πάσχομεν ἄλγε’ Ἀχαιοί.	-u u- -- uu -uu -u u--	dactylic hexameter	masculine penthemimeral, trithemimeral
ἦ τ’ἄρα καὶ σοὶ πρῶϊ παραστήσεσθαι ἔμελλε	- uu - - -u u---u u--	dactylic hexameter	feminine penthemimeral, trithemimeral
μοῖρ’ ὀλοή, τὴν οὔ τις ἀλεύεται ὅς κε γένηται.	- uu- - - u u-uu - u u--	dactylic hexameter	masculine penthemimeral, trithemimeral
ὡς ὄφελες τιμῆς ἀπονήμενος, ἧς περ ἄνασσες,	- uu- -- uu-uu - u u--	dactylic hexameter	masculine penthemimeral, trithemimeral
δήμῳ ἔνι Τρώων θάνατον καὶ πότμον ἐπισπεῖν·	-u u- -- uu- - -u u--	dactylic hexameter	masculine penthemimeral, hepthemimeral, trithemimeral
τῶ κέν τοι τύμβον μὲν ἐποίησαν Παναχαιοί,	- - - -- u u--- uu--	dactylic hexameter	masculine penthemimeral, trithemimeral
ἠδέ κε καὶ σῷ παιδὶ μέγα κλέος ἤρα’ ὀπίσσω·	-u u - - -u u- uu -u u--	dactylic hexameter	feminine penthemimeral, hepthemimeral, trithemimeral
νῦν δ’ἄρα σ’οἰκτίστῳ θανάτῳ εἵμαρτο ἁλῶναι.	- uu --- uu- --u u--	dactylic hexameter	masculine penthemimeral, hepthemimeral
τὸν δ’αὖτε ψυχὴ προσεφώνεεν Ἀτρεΐδαο·	- -- -- uu-uu -uu--	dactylic hexameter	masculine penthemimeral, trithemimeral
ὄλβιε Πηλέος υἱέ, θεοῖς ἐπιείκελ’ Ἀχιλλεῦ,	-uu -uu -u u- uu-u u--	dactylic hexameter	feminine penthemimeral, hepthemimeral
ὃς θάνες ἐν Τροίῃ ἑκὰς Ἄργεος· ἀμφὶ δέ σ’ἄλλοι	- uu - -- uu -uu -u u --	dactylic hexameter	masculine penthemimeral, trithemimeral
κτείνοντο Τρώων καὶ Ἀχαιῶν υἷες ἄριστοι,	--- -- u u-- -u u--	dactylic hexameter	masculine penthemimeral, trithemimeral
μαρνάμενοι περὶ σεῖο· σὺ δὲ στροφάλιγγι κονίης	-uu- uu -u u - uu-u u--	dactylic hexameter	feminine penthemimeral, hepthemimeral, trithemimeral
κεῖσο μέγας μεγαλωστί, λελασμένος ἱπποσυνάων.	-u u- uu-u u-uu -uu--	dactylic hexameter	feminine penthemimeral, trithemimeral
ἡμεῖς δὲ πρόπαν ἦμαρ ἐμαρνάμεθ’· οὐδέ κε πάμπαν	-- - uu -u u-uu -u u --	dactylic hexameter	feminine penthemimeral, trithemimeral
παυσάμεθα πτολέμου, εἰ μὴ Ζεὺς λαίλαπι παῦσεν.	-uu- uu- - - - -uu --	dactylic hexameter	masculine penthemimeral, hepthemimeral, trithemimeral
αὐτὰρ ἐπεί σ’ἐπὶ νῆας ἐνείκαμεν ἐκ πολέμοιο,	-u u- uu -u u-uu - uu--	dactylic hexameter	feminine penthemimeral, trithemimeral
κάτθεμεν ἐν λεχέεσσι, καθήραντες χρόα καλὸν	-uu - uu-u u--- uu --	dactylic hexameter	feminine penthemimeral, trithemimeral
ὕδατί τε λιαρῷ καὶ ἀλείφατι· πολλὰ δέ σ’ἀμφὶ	-uu - uu- u u-uu -u u --	dactylic hexameter	masculine penthemimeral, trithemimeral
δάκρυα θερμὰ χέον Δαναοὶ κείραντό τε χαίτας.	-uu -u u- uu- --u u --	dactylic hexameter	masculine penthemimeral, hepthemimeral
