πλᾶξε γυναῖκας, ὅσαι τύχον Ἀλκμήνας ἀρήγοισαι λέχει·	-u u-u u- uu --- u--- u-	lyric	
καὶ γὰρ αὐτά, ποσσὶν ἄπεπλος ὀρούσαισʼ ἀπὸ στρωμνᾶς, ὅμως ἄμυνεν ὕβριν κνωδάλων.	- u -- -u u-u u-- u- -- u- --u -- -u-	lyric	
ταχὺ δὲ Καδμείων ἀγοὶ χαλκέοις ἀθρόοι σὺν ὅπλοις ἔδραμον·	uu u --- u- -- uu- u u- -u-	lyric	
ἐν χερὶ δ᾽Ἀμφιτρύων κολεοῦ γυμνὸν τινάσσων φάσγανον	- uu -uu- uu- -- u-- -u-	lyric	
ἵκετʼ, ὀξείαις ἀνίαισι τυπείς. τὸ γὰρ οἰκεῖον πιέζει πάνθʼ ὁμῶς·	-u --- uu-u u- u u --- u-- - u-	lyric	
εὐθὺς δ᾽ἀπήμων κραδία κᾶδος ἀμφʼ ἀλλότριον.	-- u-- uu- -u - --u-	lyric	
ἔστα δὲ θάμβει δυσφόρῳ	-- u -- -u-	lyric	
τερπνῷ τε μιχθείς. εἶδε γὰρ ἐκνόμιον	-- u -- -u u -uu-	lyric	
λῆμά τε καὶ δύναμιν	-u u - uu-	lyric	
υἱοῦ παλίγγλωσσον δέ οἱ ἀθάνατοι	-- u--- u u -uu-	lyric	
ἀγγέλων ῥῆσιν θέσαν.	-u- -- u-	lyric	
γείτονα δ᾽ἐκκάλεσεν Διὸς ὑψίστου προφάταν ἔξοχον,	-uu -uu- uu --- u-- -u-	lyric	
ὀρθόμαντιν Τειρεσίαν· ὁ δέ οἱ φράζε καὶ παντὶ στρατῷ, ποίαις ὁμιλήσει τύχαις,	-u-- -uu- u u - -u - -- u- -- u--- u-	lyric	
ὅσσους μὲν ἐν χέρσῳ κτανών,	-- u - -- u-	lyric	
ὅσσους δὲ πόντῳ θῆρας ἀϊδροδίκας·	-- u -- -u u-uu-	lyric	
καί τινα σὺν πλαγίῳ	- uu - uu-	lyric	
ἀνδρῶν κόρῳ στείχοντα τὸν ἐχθρότατον	-- u- --u u -uu-	lyric	
φᾶσέ νιν δώσειν μόρῳ.	-u - -- u-	lyric	
καὶ γὰρ ὅταν θεοὶ ἐν πεδίῳ Φλέγρας Γιγάντεσσιν μάχαν	- u u- uu - uu- -- u--- u-	lyric	
ἀντιάζωσιν, βελέων ὑπὸ ῥιπαῖσι κείνου φαιδίμαν γαίᾳ πεφύρσεσθαι κόμαν	-u--- uu- uu --u -- -u- -- u--- u-	lyric	
ἔνεπεν· αὐτὸν μὰν ἐν εἰράνᾳ καμάτων μεγάλων ἐν σχερῷ	uuu -- - u --- uu- uu- - u-	lyric	
ἁσυχίαν τὸν ἅπαντα χρόνον ποινὰν λαχόντʼ ἐξαίρετον	-uu- u u-u u- -- u- --u-	lyric	
ὀλβίοις ἐν δώμασι, δεξάμενον θαλερὰν Ἥβαν ἄκοιτιν καὶ γάμον	-u- - -uu -uu- uu- -- u-- - u-	lyric	
δαίσαντα, πὰρ Δὶ Κρονίδᾳ σεμνὸν αἰνήσειν νόμον.	--u - - uu- -u --- u-	lyric	
ὅθεν περ καὶ Ὁμηρίδαι	u- - u u-u-	lyric	
ῥαπτῶν ἐπέων τὰ πόλλʼ ἀοιδοὶ	-- uu- u - u--	lyric	
ἄρχονται, Διὸς ἐκ προοιμίου· καὶ ὅδʼ ἀνὴρ	--- uu - u-u- u u --	lyric	
καταβολὰν ἱερῶν ἀγώνων νικαφορίας δέδεκται πρῶτον Νεμεαίου	uuu- uu- u-- --uu- u-- -- uu--	lyric	
ἐν πολυυμνήτῳ Διὸς ἄλσει.	- uu--- uu --	anapaestic	
ὀφείλει δ᾽ἔτι, πατρίαν	u-- uu -u-	lyric	
εἴπερ καθʼ ὁδόν νιν εὐθυπομπὸς	-- u u- u -u--	lyric	
αἰὼν ταῖς μεγάλαις δέδωκε κόσμον Ἀθάναις,	-- - uu- u-u -u u--	lyric	
θαμὰ μὲν Ἰσθμιάδων δρέπεσθαι κάλλιστον ἄωτον, ἐν Πυθίοισί τε νικᾶν	uu u -uu- u-- --u u-u - -u-u u --	lyric	
Τιμονόου παῖδʼ· ἔστι δ᾽ἐοικὸς	-uu- - -u u--	anapaestic	
ὀρειᾶν γε Πελειάδων	u-- u u-u-	lyric	
μὴ τηλόθεν Ὠαρίωνα νεῖσθαι.	- -uu -u-u --	lyric	
καὶ μὰν ἁ Σαλαμίς γε θρέψαι φῶτα μαχατὰν	- - - uu- u -- -u u--	lyric	
δυνατός. ἐν Τρωΐᾳ μὲν Ἕκτωρ Αἴαντος ἄκουσεν· ὦ Τιμόδημε, σὲ δ᾽ἀλκὰ	uuu - uu- u -- --u u-u - -u-u u --	lyric	
παγκρατίου τλάθυμος ἀέξει.	-uu- --u u--	anapaestic	
Ἀχάρναι δὲ παλαίφατοι	u-- u u-u-	lyric	
εὐάνορες· ὅσσα δ᾽ἀμφʼ ἀέθλοις,	--uu -u - u--	lyric	
Τιμοδημίδαι ἐξοχώτατοι προλέγονται.	-u-uu -u-u- uu--	lyric	
παρὰ μὲν ὑψιμέδοντι Παρνασῷ τέσσαρας ἐξ ἀέθλων νίκας ἐκόμιξαν·	uu u -uu-u --- -uu - u-- -- uu--	lyric	
ἀλλὰ Κορινθίων ὑπὸ φωτῶν	-u u-u- uu --	lyric	
ἐν ἐσλοῦ Πέλοπος πτυχαῖς	u -- uu- u-	lyric	
ὀκτὼ στεφάνοις ἔμιχθεν ἤδη·	-- uu- u-u --	lyric	
ἑπτὰ δ᾽ἐν Νεμέᾳ τὰ δ᾽οἴκοι μάσσονʼ ἀριθμοῦ	-u - uu- u -- -u u--	lyric	
Διὸς ἀγῶνι. τόν, ὦ πολῖται, κωμάξατε Τιμοδήμῳ σὺν εὐκλέϊ νόστῳ·	uu u-u u - u-- --uu -u-- u -uu --	lyric	
ἁδυμελεῖ δ᾽ἐξάρχετε φωνᾷ.	-uu- --uu --	anapaestic	
ὦ πότνια Μοῖσα, μᾶτερ ἁμετέρα, λίσσομαι,	- -uu -u -u -uu- -u-	lyric	
