εἰ δʼ ἄγε νῦν, Ἐρατώ, παρά θ᾽ἵστασο, καί μοι ἔνισπε,	- uu - uu- uu -uu - u u--	dactylic hexameter	masculine penthemimeral, trithemimeral
ἔνθεν ὅπως ἐς Ἰωλκὸν ἀνήγαγε κῶας Ἰήσων	-u u- u u-u u-uu -u u--	dactylic hexameter	feminine penthemimeral, trithemimeral
Μηδείης ὑπʼ ἔρωτι. σὺ γὰρ καὶ Κύπριδος αἶσαν	--- u u-u u - - -uu --	dactylic hexameter	feminine penthemimeral, hepthemimeral, trithemimeral
ἔμμορες, ἀδμῆτας δὲ τεοῖς μελεδήμασι θέλγεις	-uu --- u u- uu-uu --	dactylic hexameter	masculine penthemimeral, hepthemimeral
παρθενικάς· τῶ καί τοι ἐπήρατον οὔνομʼ ἀνῆπται.	-uu- - - u u-uu -u u--	dactylic hexameter	masculine penthemimeral, trithemimeral
ὧς οἱ μὲν πυκινοῖσιν ἀνωίστως δονάκεσσιν	- - - uu-u u--- uu--	dactylic hexameter	feminine penthemimeral, trithemimeral
μίμνον ἀριστῆες λελοχημένοι· αἱ δʼ ἐνόησαν	-u u--- uu-uu - uu--	dactylic hexameter	masculine penthemimeral
Ἥρη Ἀθηναίη τε, Διὸς δʼ αὐτοῖο καὶ ἄλλων	-u u--- u u- --u u --	dactylic hexameter	masculine penthemimeral, hepthemimeral
ἀθανάτων ἀπονόσφι θεῶν θάλαμόνδε κιοῦσαι	-uu- uu-u u- uu-u u--	dactylic hexameter	feminine penthemimeral, hepthemimeral, trithemimeral
βούλευον· πείραζε δʼ Ἀθηναίην πάρος Ἥρη·	--- --u u--- uu --	dactylic hexameter	feminine penthemimeral, trithemimeral
‘αὐτὴ νῦν προτέρη, θύγατερ Διός, ἄρχεο βουλῆς.	-- - uu- uu- uu -uu --	dactylic hexameter	masculine penthemimeral, hepthemimeral, trithemimeral
τί χρέος; ἠὲ δόλον τινὰ μήσεαι, ᾧ κεν ἑλόντες	- uu -u u- uu -uu - u u--	dactylic hexameter	masculine penthemimeral
χρύσεον Αἰήταο μεθʼ Ἑλλάδα κῶας ἄγοιντο,	-uu ---u u -uu -u u--	dactylic hexameter	feminine penthemimeral
ἦ καὶ τόν γʼ ἐπέεσσι παραιφάμενοι πεπίθοιεν	- - - uu-u u-uu- uu--	dactylic hexameter	feminine penthemimeral, trithemimeral
μειλιχίοις; ἦ γὰρ ὅ γʼ ὑπερφίαλος πέλει αἰνῶς.	-uu- - - u u-uu- uu --	dactylic hexameter	masculine penthemimeral, trithemimeral
ἔμπης δʼ οὔτινα πεῖραν ἀποτρωπᾶσθαι ἔοικεν.’	-- -uu -u u---u u--	dactylic hexameter	feminine penthemimeral
ὧς φάτο· τὴν δὲ παρᾶσσον Ἀθηναίη προσέειπεν·	- uu - u u-u u--- uu--	dactylic hexameter	feminine penthemimeral, trithemimeral
‘καὶ δʼ αὐτὴν ἐμὲ τοῖα μετὰ φρεσὶν ὁρμαίνουσαν,	- -- uu -u u- uu ----	dactylic hexameter	feminine penthemimeral, hepthemimeral, trithemimeral
Ἤρη, ἀπηλεγέως ἐξείρεαι. ἀλλά τοι οὔπω	-u u-uu- --uu -u u --	dactylic hexameter	masculine penthemimeral
φράσσασθαι νοέω τοῦτον δόλον, ὅστις ὀνήσει	--- uu- -- uu -u u--	dactylic hexameter	masculine penthemimeral, hepthemimeral, trithemimeral
θυμὸν ἀριστήων· πολέας δʼ ἐπεδοίασα βουλάς.’	-u u--- uu- uu-uu --	dactylic hexameter	masculine penthemimeral, hepthemimeral
ἦ, καὶ ἐπʼ οὔδεος αἵγε ποδῶν πάρος ὄμματʼ ἔπηξαν,	- u u -uu -u u- uu -u u--	dactylic hexameter	feminine penthemimeral, hepthemimeral
ἄνδιχα πορφύρουσαι ἐνὶ σφίσιν· αὐτίκα δʼ Ἥρη	-uu ---u u- uu -uu --	dactylic hexameter	feminine penthemimeral, hepthemimeral
τοῖον μητιόωσα παροιτέρη ἔκφατο μῦθον·	-- -uu-u u-uu -uu --	dactylic hexameter	feminine penthemimeral
‘δεῦρʼ ἴομεν μετὰ Κύπριν· ἐπιπλόμεναι δέ μιν ἄμφω	- uu- uu -u u-uu- u u --	dactylic hexameter	feminine penthemimeral, trithemimeral
παιδὶ ἑῷ εἰπεῖν ὀτρύνομεν, αἴ κε πίθηται	-u u- -- --uu - u u--	dactylic hexameter	masculine penthemimeral, trithemimeral
κούρην Αἰήτεω πολυφάρμακον οἷσι βέλεσσιν	-- --- uu-uu -u u--	dactylic hexameter	masculine penthemimeral
θέλξαι ὀιστεύσας ἐπʼ Ἰήσονι. τὸν δʼ ἂν ὀίω	-u u--- u u-uu - u u--	dactylic hexameter	masculine penthemimeral
κείνης ἐννεσίῃσιν ἐς Ἑλλάδα κῶας ἀνάξειν.’	-- -uu-u u -uu -u u--	dactylic hexameter	feminine penthemimeral
ὧς ἄρʼ ἔφη· πυκινὴ δὲ συνεύαδε μῆτις Ἀθήνῃ,	- u u- uu- u u-uu -u u--	dactylic hexameter	masculine penthemimeral, trithemimeral
καί μιν ἔπειτʼ ἐξαῦτις ἀμείβετο μειλιχίοισιν·	- u u- --u u-uu -uu--	dactylic hexameter	feminine penthemimeral, trithemimeral
‘Ἥρη, νήιδα μέν με πατὴρ τέκε τοῖο βολάων,	-- -uu - u u- uu -u u--	dactylic hexameter	masculine penthemimeral, hepthemimeral
οὐδέ τινα χρειὼ θελκτήριον οἶδα πόθοιο.	-u u- -- --uu -u u--	dactylic hexameter	masculine penthemimeral, trithemimeral
εἰ δέ σοι αὐτῇ μῦθος ἐφανδάνει, ἦ τʼ ἂν ἔγωγε	- u u -- -u u-uu - u u--	dactylic hexameter	feminine penthemimeral
ἑσποίμην· σὺ δέ κεν φαίης ἔπος ἀντιόωσα.’	--- u u - -- uu -uu--	dactylic hexameter	masculine penthemimeral, hepthemimeral, trithemimeral
ἦ, καὶ ἀναΐξασαι ἐπὶ μέγα δῶμα νέοντο	- u u-uu- uu -- -u u--	dactylic hexameter	masculine penthemimeral
Κύπριδος, ὅ ῥά τέ οἱ δεῖμεν πόσις ἀμφιγυήεις,	-uu - u u - -- uu -uu--	dactylic hexameter	masculine penthemimeral, hepthemimeral, trithemimeral
ὁππότε μιν τὰ πρῶτα παραὶ Διὸς ἦγεν ἄκοιτιν.	-uu - - -u u- uu -u u--	dactylic hexameter	feminine penthemimeral, hepthemimeral, trithemimeral
ἕρκεα δʼ εἰσελθοῦσαι ὑπʼ αἰθούσῃ θαλάμοιο	-uu ---u u --- uu--	dactylic hexameter	feminine penthemimeral
ἔσταν, ἵνʼ ἐντύνεσκε θεὰ λέχος Ἡφαίστοιο.	-u u ---u u- uu ----	dactylic hexameter	feminine penthemimeral, hepthemimeral
ἀλλʼ ὁ μὲν ἐς χαλκεῶνα καὶ ἄκμονας ἦρι βεβήκει,	- u u - --u u -uu -u u--	dactylic hexameter	feminine penthemimeral, trithemimeral
νήσοιο πλαγκτῆς εὐρὺν μυχόν, ᾧ ἔνι πάντα	--- -- -- uu - uu --	dactylic hexameter	masculine penthemimeral, hepthemimeral, trithemimeral
δαίδαλα χάλκευεν ῥιπῇ πυρόσʼ ἡ δʼ ἄρα μούνη	-uu --- -- uu - uu --	dactylic hexameter	masculine penthemimeral, hepthemimeral
ἧστο δόμῳ δινωτὸν ἀνὰ θρόνον, ἄντα θυράων.	-u u- --u u- uu -u u--	dactylic hexameter	feminine penthemimeral, hepthemimeral, trithemimeral
