αὐτὰρ ὁ ἐν προδόμῳ εὐνάζετο δῖος Ὀδυσσεύς·	-u u - uu- --uu -u u--	dactylic hexameter	masculine penthemimeral, trithemimeral
κὰμ μὲν ἀδέψητον βοέην στόρεσ’, αὐτὰρ ὕπερθεν	- u u--- uu- uu -u u--	dactylic hexameter	masculine penthemimeral, hepthemimeral
κώεα πόλλ’ ὀΐων, τοὺς ἱρεύεσκον Ἀχαιοί·	-uu - uu- - ---u u--	dactylic hexameter	masculine penthemimeral, trithemimeral
Εὐρυνόμη δ’ἄρ’ ἐπὶ χλαῖναν βάλε κοιμηθέντι.	-uu- u u- -- uu ----	dactylic hexameter	masculine penthemimeral, hepthemimeral, trithemimeral
ἔνθ’ Ὀδυσεὺς μνηστῆρσι κακὰ φρονέων ἐνὶ θυμῷ	- uu- --u u- uu- uu --	dactylic hexameter	feminine penthemimeral, hepthemimeral, trithemimeral
κεῖτ’ ἐγρηγορόων· ταὶ δ’ἐκ μεγάροιο γυναῖκες	- --uu- - - uu-u u--	dactylic hexameter	masculine penthemimeral, hepthemimeral
ἤϊσαν, αἳ μνηστῆρσιν ἐμισγέσκοντο πάρος περ,	-uu - --u u---u u- -	dactylic hexameter	feminine penthemimeral, trithemimeral
ἀλλήλῃσι γέλω τε καὶ εὐφροσύνην παρέχουσαι.	---u u- u u -uu- uu--	dactylic hexameter	masculine penthemimeral
τοῦ δ’ὠρίνετο θυμὸς ἐνὶ στήθεσσι φίλοισι·	- --uu -u u- --u u--	dactylic hexameter	feminine penthemimeral, hepthemimeral
πολλὰ δὲ μερμήριζε κατὰ φρένα καὶ κατὰ θυμόν,	-u u ---u u- uu - uu --	dactylic hexameter	feminine penthemimeral, hepthemimeral
ἠὲ μεταΐξας θάνατον τεύξειεν ἑκάστῃ,	-u u--- uu- --u u--	dactylic hexameter	masculine penthemimeral, hepthemimeral
ἦ ἔτ’ ἐῷ μνηστῆρσιν ὑπερφιάλοισι μιγῆναι	- u u- --u u-uu-u u--	dactylic hexameter	feminine penthemimeral, trithemimeral
ὕστατα καὶ πύματα, κραδίη δέ οἱ ἔνδον ὑλάκτει.	-uu - uu- uu- u u -u u--	dactylic hexameter	masculine penthemimeral, hepthemimeral, trithemimeral
ὡς δὲ κύων ἀμαλῇσι περὶ σκυλάκεσσι βεβῶσα	- u u- uu-u u- uu-u u--	dactylic hexameter	feminine penthemimeral, hepthemimeral, trithemimeral
ἄνδρ’ ἀγνοιήσασ’ ὑλάει μέμονέν τε μάχεσθαι,	- ---- uu- uu- u u--	dactylic hexameter	masculine penthemimeral, hepthemimeral
ὥς ῥα τοῦ ἔνδον ὑλάκτει ἀγαιομένου κακὰ ἔργα·	- u u -u u-u u-uu- uu --	dactylic hexameter	feminine penthemimeral
στῆθος δὲ πλήξας κραδίην ἠνίπαπε μύθῳ·	-- - -- uu- --uu --	dactylic hexameter	masculine penthemimeral, hepthemimeral, trithemimeral
τέτλαθι δή, κραδίη· καὶ κύντερον ἄλλο ποτ’ ἔτλης.	-uu - uu- - -uu -u u --	dactylic hexameter	masculine penthemimeral, trithemimeral
ἤματι τῷ ὅτε μοι μένος ἄσχετος ἤσθιε Κύκλωψ	-uu - uu - uu -uu -uu --	dactylic hexameter	masculine penthemimeral, trithemimeral
ἰφθίμους ἑτάρους· σὺ δ’ἐτόλμας, ὄφρα σε μῆτις	--- uu- u u-- -u u --	dactylic hexameter	masculine penthemimeral, trithemimeral
ἐξάγαγ’ ἐξ ἄντροιο ὀϊόμενον θανέεσθαι.	-uu - --u u-uu- uu--	dactylic hexameter	feminine penthemimeral, trithemimeral
ὣς ἔφατ’, ἐν στήθεσσι καθαπτόμενος φίλον ἦτορ·	- uu - --u u-uu- uu --	dactylic hexameter	feminine penthemimeral, trithemimeral
τῷ δὲ μάλ’ ἐν πείσῃ κραδίη μένε τετληυῖα	- u u - -- uu- uu ----	dactylic hexameter	masculine penthemimeral, hepthemimeral, trithemimeral
νωλεμέως· ἀτὰρ αὐτὸς ἑλίσσετο ἔνθα καὶ ἔνθα.	-uu- uu -u u-uu -u u --	dactylic hexameter	feminine penthemimeral, trithemimeral
ὡς δ’ὅτε γαστέρ’ ἀνὴρ πολέος πυρὸς αἰθομένοιο,	- uu -u u- uu- uu -uu--	dactylic hexameter	masculine penthemimeral, hepthemimeral
